shift_id,date_key,shift_date,station_id,staff_id,shift_type,scheduled_start,scheduled_end,planned_hours,actual_hours,shift_status,missed_coverage_flag
SH000293,20250105,2025-01-05,ST012,EMP0029,Early,05:30,13:30,8,3.1,Partial,Y
SH000294,20250105,2025-01-05,ST012,EMP0017,Day,09:00,17:00,8,8,Completed,N
SH000295,20250105,2025-01-05,ST012,EMP0050,Late,14:30,22:30,8,8,Completed,N
SH000296,20250105,2025-01-05,ST012,EMP0015,Night,22:00,06:00,8,8,Completed,N
SH000297,20250105,2025-01-05,ST013,EMP0016,Early,05:30,13:30,8,0,Cancelled,Y
SH000298,20250105,2025-01-05,ST013,EMP0001,Day,09:00,17:00,8,8,Completed,N
SH000299,20250105,2025-01-05,ST013,EMP0016,Late,14:30,22:30,8,8,Completed,N
SH000300,20250105,2025-01-05,ST014,EMP0038,Early,05:30,13:30,8,8,Completed,N
SH000301,20250105,2025-01-05,ST014,EMP0038,Day,09:00,17:00,8,8,Completed,N
SH000302,20250105,2025-01-05,ST014,EMP0002,Late,14:30,22:30,8,8,Completed,N
SH000303,20250105,2025-01-05,ST015,EMP0026,Early,05:30,13:30,8,8,Completed,N
SH000304,20250105,2025-01-05,ST015,EMP0030,Day,09:00,17:00,8,0,No Show,Y
SH000305,20250105,2025-01-05,ST015,EMP0053,Late,14:30,22:30,8,8,Completed,N
SH000306,20250105,2025-01-05,ST016,EMP0011,Early,05:30,13:30,8,8,Completed,N
SH000307,20250105,2025-01-05,ST016,EMP0011,Day,09:00,17:00,8,8,Completed,N
SH000308,20250105,2025-01-05,ST016,EMP0014,Late,14:30,22:30,8,8,Completed,N
SH000309,20250106,2025-01-06,ST001,EMP0035,Early,05:30,13:30,8,5.8,Partial,Y
SH000310,20250106,2025-01-06,ST001,EMP0028,Day,09:00,17:00,8,8,Completed,N
SH000311,20250106,2025-01-06,ST001,EMP0057,Day,09:00,17:00,8,8,Completed,N
SH000312,20250106,2025-01-06,ST001,EMP0035,Late,14:30,22:30,8,0,Cancelled,Y
SH000313,20250106,2025-01-06,ST001,EMP0035,Late,14:30,22:30,8,8,Completed,N
SH000314,20250106,2025-01-06,ST001,EMP0012,Night,22:00,06:00,8,6.3,Partial,Y
SH000315,20250106,2025-01-06,ST002,EMP0064,Early,05:30,13:30,8,8,Completed,N
SH000316,20250106,2025-01-06,ST002,EMP0036,Day,09:00,17:00,8,8,Completed,N
SH000317,20250106,2025-01-06,ST002,EMP0009,Day,09:00,17:00,8,5,Partial,Y
SH000318,20250106,2025-01-06,ST002,EMP0048,Late,14:30,22:30,8,8,Completed,N
SH000319,20250106,2025-01-06,ST002,EMP0058,Late,14:30,22:30,8,8,Completed,N
SH000320,20250106,2025-01-06,ST002,EMP0010,Night,22:00,06:00,8,8,Completed,N
SH000321,20250106,2025-01-06,ST003,EMP0043,Early,05:30,13:30,8,8,Completed,N
SH000322,20250106,2025-01-06,ST003,EMP0055,Day,09:00,17:00,8,8,Completed,N
SH000323,20250106,2025-01-06,ST003,EMP0058,Late,14:30,22:30,8,8,Completed,N
SH000324,20250106,2025-01-06,ST004,EMP0017,Early,05:30,13:30,8,4.2,Partial,Y
SH000325,20250106,2025-01-06,ST004,EMP0060,Day,09:00,17:00,8,8,Completed,N
SH000326,20250106,2025-01-06,ST004,EMP0025,Late,14:30,22:30,8,8,Completed,N
SH000327,20250106,2025-01-06,ST005,EMP0027,Early,05:30,13:30,8,8,Completed,N
SH000328,20250106,2025-01-06,ST005,EMP0045,Day,09:00,17:00,8,8,Completed,N
SH000329,20250106,2025-01-06,ST005,EMP0039,Late,14:30,22:30,8,8,Completed,N
SH000330,20250106,2025-01-06,ST006,EMP0028,Early,05:30,13:30,8,8,Completed,N
SH000331,20250106,2025-01-06,ST006,EMP0063,Day,09:00,17:00,8,8,Completed,N
SH000332,20250106,2025-01-06,ST006,EMP0063,Late,14:30,22:30,8,0,Cancelled,Y
SH000333,20250106,2025-01-06,ST006,EMP0009,Night,22:00,06:00,8,0,No Show,Y
SH000334,20250106,2025-01-06,ST007,EMP0018,Early,05:30,13:30,8,8,Completed,N
SH000335,20250106,2025-01-06,ST007,EMP0004,Day,09:00,17:00,8,8,Completed,N
SH000336,20250106,2025-01-06,ST007,EMP0033,Late,14:30,22:30,8,4.1,Partial,Y
SH000337,20250106,2025-01-06,ST008,EMP0043,Early,05:30,13:30,8,8,Completed,N
SH000338,20250106,2025-01-06,ST008,EMP0042,Day,09:00,17:00,8,8,Completed,N
SH000339,20250106,2025-01-06,ST008,EMP0022,Late,14:30,22:30,8,6.4,Partial,Y
SH000340,20250106,2025-01-06,ST009,EMP0037,Early,05:30,13:30,8,8,Completed,N
SH000341,20250106,2025-01-06,ST009,EMP0055,Day,09:00,17:00,8,8,Completed,N
SH000342,20250106,2025-01-06,ST009,EMP0003,Late,14:30,22:30,8,8,Completed,N
SH000343,20250106,2025-01-06,ST010,EMP0061,Early,05:30,13:30,8,0,Cancelled,Y
SH000344,20250106,2025-01-06,ST010,EMP0053,Day,09:00,17:00,8,8,Completed,N
SH000345,20250106,2025-01-06,ST010,EMP0057,Day,09:00,17:00,8,8,Completed,N
SH000346,20250106,2025-01-06,ST010,EMP0019,Late,14:30,22:30,8,8,Completed,N
SH000347,20250106,2025-01-06,ST010,EMP0019,Late,14:30,22:30,8,8,Completed,N
SH000348,20250106,2025-01-06,ST010,EMP0019,Night,22:00,06:00,8,4,Partial,Y
SH000349,20250106,2025-01-06,ST011,EMP0041,Early,05:30,13:30,8,8,Completed,N
SH000350,20250106,2025-01-06,ST011,EMP0056,Day,09:00,17:00,8,8,Completed,N
SH000351,20250106,2025-01-06,ST011,EMP0041,Late,14:30,22:30,8,8,Completed,N
SH000352,20250106,2025-01-06,ST012,EMP0041,Early,05:30,13:30,8,8,Completed,N
SH000353,20250106,2025-01-06,ST012,EMP0056,Day,09:00,17:00,8,0,No Show,Y
SH000354,20250106,2025-01-06,ST012,EMP0050,Late,14:30,22:30,8,8,Completed,N
SH000355,20250106,2025-01-06,ST012,EMP0017,Night,22:00,06:00,8,8,Completed,N
SH000356,20250106,2025-01-06,ST013,EMP0034,Early,05:30,13:30,8,8,Completed,N
SH000357,20250106,2025-01-06,ST013,EMP0050,Day,09:00,17:00,8,8,Completed,N
SH000358,20250106,2025-01-06,ST013,EMP0034,Late,14:30,22:30,8,8,Completed,N
SH000359,20250106,2025-01-06,ST014,EMP0038,Early,05:30,13:30,8,0,No Show,Y
SH000360,20250106,2025-01-06,ST014,EMP0002,Day,09:00,17:00,8,8,Completed,N
SH000361,20250106,2025-01-06,ST014,EMP0031,Late,14:30,22:30,8,8,Completed,N
SH000362,20250106,2025-01-06,ST014,EMP0038,Night,22:00,06:00,8,3.8,Partial,Y
SH000363,20250106,2025-01-06,ST015,EMP0053,Early,05:30,13:30,8,8,Completed,N
SH000364,20250106,2025-01-06,ST015,EMP0018,Day,09:00,17:00,8,8,Completed,N
SH000365,20250106,2025-01-06,ST015,EMP0018,Late,14:30,22:30,8,8,Completed,N
SH000366,20250106,2025-01-06,ST016,EMP0014,Early,05:30,13:30,8,8,Completed,N
SH000367,20250106,2025-01-06,ST016,EMP0010,Day,09:00,17:00,8,8,Completed,N
SH000368,20250106,2025-01-06,ST016,EMP0010,Late,14:30,22:30,8,8,Completed,N
SH000369,20250107,2025-01-07,ST001,EMP0035,Early,05:30,13:30,8,8,Completed,N
SH000370,20250107,2025-01-07,ST001,EMP0035,Day,09:00,17:00,8,8,Completed,N
SH000371,20250107,2025-01-07,ST001,EMP0012,Day,09:00,17:00,8,8,Completed,N
SH000372,20250107,2025-01-07,ST001,EMP0040,Late,14:30,22:30,8,8,Completed,N
SH000373,20250107,2025-01-07,ST001,EMP0047,Late,14:30,22:30,8,8,Completed,N
SH000374,20250107,2025-01-07,ST001,EMP0062,Night,22:00,06:00,8,8,Completed,N
SH000375,20250107,2025-01-07,ST002,EMP0010,Early,05:30,13:30,8,0,Cancelled,Y
SH000376,20250107,2025-01-07,ST002,EMP0010,Day,09:00,17:00,8,0,Cancelled,Y
SH000377,20250107,2025-01-07,ST002,EMP0063,Day,09:00,17:00,8,5.8,Partial,Y
SH000378,20250107,2025-01-07,ST002,EMP0063,Late,14:30,22:30,8,8,Completed,N
SH000379,20250107,2025-01-07,ST002,EMP0064,Late,14:30,22:30,8,8,Completed,N
SH000380,20250107,2025-01-07,ST002,EMP0039,Night,22:00,06:00,8,0,No Show,Y
SH000381,20250107,2025-01-07,ST003,EMP0061,Early,05:30,13:30,8,4.9,Partial,Y
SH000382,20250107,2025-01-07,ST003,EMP0043,Day,09:00,17:00,8,8,Completed,N
SH000383,20250107,2025-01-07,ST003,EMP0006,Late,14:30,22:30,8,8,Completed,N
SH000384,20250107,2025-01-07,ST004,EMP0021,Early,05:30,13:30,8,8,Completed,N
SH000385,20250107,2025-01-07,ST004,EMP0060,Day,09:00,17:00,8,5.8,Partial,Y
SH000386,20250107,2025-01-07,ST004,EMP0025,Late,14:30,22:30,8,8,Completed,N
SH000387,20250107,2025-01-07,ST005,EMP0032,Early,05:30,13:30,8,8,Completed,N
SH000388,20250107,2025-01-07,ST005,EMP0014,Day,09:00,17:00,8,3.1,Partial,Y
SH000389,20250107,2025-01-07,ST005,EMP0039,Late,14:30,22:30,8,8,Completed,N
SH000390,20250107,2025-01-07,ST006,EMP0044,Early,05:30,13:30,8,8,Completed,N
SH000391,20250107,2025-01-07,ST006,EMP0022,Day,09:00,17:00,8,8,Completed,N
SH000392,20250107,2025-01-07,ST006,EMP0028,Late,14:30,22:30,8,0,Cancelled,Y
SH000393,20250107,2025-01-07,ST006,EMP0016,Night,22:00,06:00,8,8,Completed,N
SH000394,20250107,2025-01-07,ST007,EMP0007,Early,05:30,13:30,8,8,Completed,N
SH000395,20250107,2025-01-07,ST007,EMP0046,Day,09:00,17:00,8,8,Completed,N
SH000396,20250107,2025-01-07,ST007,EMP0003,Late,14:30,22:30,8,8,Completed,N
SH000397,20250107,2025-01-07,ST007,EMP0018,Night,22:00,06:00,8,8,Completed,N
SH000398,20250107,2025-01-07,ST008,EMP0037,Early,05:30,13:30,8,8,Completed,N
SH000399,20250107,2025-01-07,ST008,EMP0026,Day,09:00,17:00,8,8,Completed,N
SH000400,20250107,2025-01-07,ST008,EMP0024,Late,14:30,22:30,8,8,Completed,N
SH000401,20250107,2025-01-07,ST009,EMP0005,Early,05:30,13:30,8,8,Completed,N
SH000402,20250107,2025-01-07,ST009,EMP0055,Day,09:00,17:00,8,8,Completed,N
SH000403,20250107,2025-01-07,ST009,EMP0021,Late,14:30,22:30,8,8,Completed,N
SH000404,20250107,2025-01-07,ST009,EMP0036,Night,22:00,06:00,8,8,Completed,N
SH000405,20250107,2025-01-07,ST010,EMP0057,Early,05:30,13:30,8,8,Completed,N
SH000406,20250107,2025-01-07,ST010,EMP0031,Day,09:00,17:00,8,8,Completed,N
SH000407,20250107,2025-01-07,ST010,EMP0019,Day,09:00,17:00,8,0,Cancelled,Y
SH000408,20250107,2025-01-07,ST010,EMP0061,Late,14:30,22:30,8,5,Partial,Y
SH000409,20250107,2025-01-07,ST010,EMP0053,Late,14:30,22:30,8,8,Completed,N
SH000410,20250107,2025-01-07,ST010,EMP0019,Night,22:00,06:00,8,8,Completed,N
SH000411,20250107,2025-01-07,ST011,EMP0045,Early,05:30,13:30,8,8,Completed,N
SH000412,20250107,2025-01-07,ST011,EMP0054,Day,09:00,17:00,8,8,Completed,N
SH000413,20250107,2025-01-07,ST011,EMP0060,Late,14:30,22:30,8,8,Completed,N
SH000414,20250107,2025-01-07,ST011,EMP0054,Night,22:00,06:00,8,8,Completed,N
SH000415,20250107,2025-01-07,ST012,EMP0034,Early,05:30,13:30,8,5.4,Partial,Y
SH000416,20250107,2025-01-07,ST012,EMP0017,Day,09:00,17:00,8,8,Completed,N
SH000417,20250107,2025-01-07,ST012,EMP0017,Late,14:30,22:30,8,8,Completed,N
SH000418,20250107,2025-01-07,ST013,EMP0050,Early,05:30,13:30,8,8,Completed,N
SH000419,20250107,2025-01-07,ST013,EMP0001,Day,09:00,17:00,8,8,Completed,N
SH000420,20250107,2025-01-07,ST013,EMP0001,Late,14:30,22:30,8,8,Completed,N
SH000421,20250107,2025-01-07,ST014,EMP0002,Early,05:30,13:30,8,8,Completed,N
SH000422,20250107,2025-01-07,ST014,EMP0002,Day,09:00,17:00,8,8,Completed,N
SH000423,20250107,2025-01-07,ST014,EMP0013,Late,14:30,22:30,8,8,Completed,N
SH000424,20250107,2025-01-07,ST015,EMP0030,Early,05:30,13:30,8,0,Cancelled,Y
SH000425,20250107,2025-01-07,ST015,EMP0044,Day,09:00,17:00,8,0,Cancelled,Y
SH000426,20250107,2025-01-07,ST015,EMP0026,Late,14:30,22:30,8,8,Completed,N
SH000427,20250107,2025-01-07,ST016,EMP0011,Early,05:30,13:30,8,8,Completed,N
SH000428,20250107,2025-01-07,ST016,EMP0032,Day,09:00,17:00,8,8,Completed,N
SH000429,20250107,2025-01-07,ST016,EMP0032,Late,14:30,22:30,8,8,Completed,N
SH000430,20250108,2025-01-08,ST001,EMP0062,Early,05:30,13:30,8,8,Completed,N
SH000431,20250108,2025-01-08,ST001,EMP0035,Day,09:00,17:00,8,6.1,Partial,Y
SH000432,20250108,2025-01-08,ST001,EMP0057,Day,09:00,17:00,8,8,Completed,N
SH000433,20250108,2025-01-08,ST001,EMP0062,Late,14:30,22:30,8,8,Completed,N
SH000434,20250108,2025-01-08,ST001,EMP0047,Late,14:30,22:30,8,8,Completed,N
SH000435,20250108,2025-01-08,ST001,EMP0035,Night,22:00,06:00,8,8,Completed,N
SH000436,20250108,2025-01-08,ST002,EMP0010,Early,05:30,13:30,8,8,Completed,N
SH000437,20250108,2025-01-08,ST002,EMP0009,Day,09:00,17:00,8,8,Completed,N
SH000438,20250108,2025-01-08,ST002,EMP0009,Day,09:00,17:00,8,8,Completed,N
SH000439,20250108,2025-01-08,ST002,EMP0058,Late,14:30,22:30,8,8,Completed,N
SH000440,20250108,2025-01-08,ST002,EMP0063,Late,14:30,22:30,8,8,Completed,N
SH000441,20250108,2025-01-08,ST002,EMP0064,Night,22:00,06:00,8,8,Completed,N
SH000442,20250108,2025-01-08,ST003,EMP0043,Early,05:30,13:30,8,8,Completed,N
SH000443,20250108,2025-01-08,ST003,EMP0043,Day,09:00,17:00,8,8,Completed,N
SH000444,20250108,2025-01-08,ST003,EMP0043,Late,14:30,22:30,8,8,Completed,N
SH000445,20250108,2025-01-08,ST004,EMP0017,Early,05:30,13:30,8,8,Completed,N
SH000446,20250108,2025-01-08,ST004,EMP0017,Day,09:00,17:00,8,8,Completed,N
SH000447,20250108,2025-01-08,ST004,EMP0020,Late,14:30,22:30,8,8,Completed,N
SH000448,20250108,2025-01-08,ST005,EMP0027,Early,05:30,13:30,8,8,Completed,N
SH000449,20250108,2025-01-08,ST005,EMP0032,Day,09:00,17:00,8,8,Completed,N
SH000450,20250108,2025-01-08,ST005,EMP0040,Late,14:30,22:30,8,0,Cancelled,Y
SH000451,20250108,2025-01-08,ST006,EMP0022,Early,05:30,13:30,8,8,Completed,N
SH000452,20250108,2025-01-08,ST006,EMP0028,Day,09:00,17:00,8,8,Completed,N
SH000453,20250108,2025-01-08,ST006,EMP0064,Late,14:30,22:30,8,3.3,Partial,Y
SH000454,20250108,2025-01-08,ST006,EMP0013,Night,22:00,06:00,8,8,Completed,N
SH000455,20250108,2025-01-08,ST007,EMP0025,Early,05:30,13:30,8,8,Completed,N
SH000456,20250108,2025-01-08,ST007,EMP0004,Day,09:00,17:00,8,8,Completed,N
SH000457,20250108,2025-01-08,ST007,EMP0033,Late,14:30,22:30,8,8,Completed,N
SH000458,20250108,2025-01-08,ST008,EMP0022,Early,05:30,13:30,8,8,Completed,N
SH000459,20250108,2025-01-08,ST008,EMP0049,Day,09:00,17:00,8,8,Completed,N
SH000460,20250108,2025-01-08,ST008,EMP0024,Late,14:30,22:30,8,8,Completed,N
SH000461,20250108,2025-01-08,ST009,EMP0036,Early,05:30,13:30,8,8,Completed,N
SH000462,20250108,2025-01-08,ST009,EMP0003,Day,09:00,17:00,8,8,Completed,N
SH000463,20250108,2025-01-08,ST009,EMP0037,Late,14:30,22:30,8,8,Completed,N
SH000464,20250108,2025-01-08,ST010,EMP0031,Early,05:30,13:30,8,6,Partial,Y
SH000465,20250108,2025-01-08,ST010,EMP0061,Day,09:00,17:00,8,8,Completed,N
SH000466,20250108,2025-01-08,ST010,EMP0019,Day,09:00,17:00,8,8,Completed,N
SH000467,20250108,2025-01-08,ST010,EMP0031,Late,14:30,22:30,8,0,Cancelled,Y
SH000468,20250108,2025-01-08,ST010,EMP0019,Late,14:30,22:30,8,8,Completed,N
SH000469,20250108,2025-01-08,ST010,EMP0011,Night,22:00,06:00,8,8,Completed,N
SH000470,20250108,2025-01-08,ST011,EMP0045,Early,05:30,13:30,8,8,Completed,N
SH000471,20250108,2025-01-08,ST011,EMP0060,Day,09:00,17:00,8,8,Completed,N
SH000472,20250108,2025-01-08,ST011,EMP0060,Late,14:30,22:30,8,8,Completed,N
SH000473,20250108,2025-01-08,ST012,EMP0041,Early,05:30,13:30,8,8,Completed,N
SH000474,20250108,2025-01-08,ST012,EMP0041,Day,09:00,17:00,8,8,Completed,N
SH000475,20250108,2025-01-08,ST012,EMP0041,Late,14:30,22:30,8,8,Completed,N
SH000476,20250108,2025-01-08,ST013,EMP0050,Early,05:30,13:30,8,8,Completed,N
SH000477,20250108,2025-01-08,ST013,EMP0001,Day,09:00,17:00,8,8,Completed,N
SH000478,20250108,2025-01-08,ST013,EMP0052,Late,14:30,22:30,8,8,Completed,N
SH000479,20250108,2025-01-08,ST014,EMP0002,Early,05:30,13:30,8,8,Completed,N
SH000480,20250108,2025-01-08,ST014,EMP0031,Day,09:00,17:00,8,8,Completed,N
SH000481,20250108,2025-01-08,ST014,EMP0013,Late,14:30,22:30,8,8,Completed,N
SH000482,20250108,2025-01-08,ST015,EMP0053,Early,05:30,13:30,8,8,Completed,N
SH000483,20250108,2025-01-08,ST015,EMP0053,Day,09:00,17:00,8,8,Completed,N
SH000484,20250108,2025-01-08,ST015,EMP0012,Late,14:30,22:30,8,0,Cancelled,Y
SH000485,20250108,2025-01-08,ST016,EMP0032,Early,05:30,13:30,8,8,Completed,N
SH000486,20250108,2025-01-08,ST016,EMP0032,Day,09:00,17:00,8,8,Completed,N
SH000487,20250108,2025-01-08,ST016,EMP0010,Late,14:30,22:30,8,8,Completed,N
SH000488,20250108,2025-01-08,ST016,EMP0032,Night,22:00,06:00,8,8,Completed,N
SH000489,20250109,2025-01-09,ST001,EMP0040,Early,05:30,13:30,8,8,Completed,N
SH000490,20250109,2025-01-09,ST001,EMP0062,Day,09:00,17:00,8,8,Completed,N
SH000491,20250109,2025-01-09,ST001,EMP0035,Day,09:00,17:00,8,4,Partial,Y
SH000492,20250109,2025-01-09,ST001,EMP0040,Late,14:30,22:30,8,0,Cancelled,Y
SH000493,20250109,2025-01-09,ST001,EMP0057,Late,14:30,22:30,8,8,Completed,N
SH000494,20250109,2025-01-09,ST001,EMP0062,Night,22:00,06:00,8,8,Completed,N
SH000495,20250109,2025-01-09,ST002,EMP0048,Early,05:30,13:30,8,8,Completed,N
SH000496,20250109,2025-01-09,ST002,EMP0048,Day,09:00,17:00,8,8,Completed,N
SH000497,20250109,2025-01-09,ST002,EMP0048,Day,09:00,17:00,8,4.7,Partial,Y
SH000498,20250109,2025-01-09,ST002,EMP0064,Late,14:30,22:30,8,8,Completed,N
SH000499,20250109,2025-01-09,ST002,EMP0063,Late,14:30,22:30,8,8,Completed,N
SH000500,20250109,2025-01-09,ST002,EMP0010,Night,22:00,06:00,8,8,Completed,N
SH000501,20250109,2025-01-09,ST003,EMP0058,Early,05:30,13:30,8,8,Completed,N
SH000502,20250109,2025-01-09,ST003,EMP0006,Day,09:00,17:00,8,8,Completed,N
SH000503,20250109,2025-01-09,ST003,EMP0061,Late,14:30,22:30,8,8,Completed,N
SH000504,20250109,2025-01-09,ST003,EMP0058,Night,22:00,06:00,8,8,Completed,N
SH000505,20250109,2025-01-09,ST004,EMP0021,Early,05:30,13:30,8,8,Completed,N
SH000506,20250109,2025-01-09,ST004,EMP0021,Day,09:00,17:00,8,8,Completed,N
SH000507,20250109,2025-01-09,ST004,EMP0054,Late,14:30,22:30,8,0,No Show,Y
SH000508,20250109,2025-01-09,ST005,EMP0035,Early,05:30,13:30,8,8,Completed,N
SH000509,20250109,2025-01-09,ST005,EMP0015,Day,09:00,17:00,8,8,Completed,N
SH000510,20250109,2025-01-09,ST005,EMP0035,Late,14:30,22:30,8,8,Completed,N
SH000511,20250109,2025-01-09,ST006,EMP0044,Early,05:30,13:30,8,3.4,Partial,Y
SH000512,20250109,2025-01-09,ST006,EMP0009,Day,09:00,17:00,8,8,Completed,N
SH000513,20250109,2025-01-09,ST006,EMP0028,Late,14:30,22:30,8,8,Completed,N
SH000514,20250109,2025-01-09,ST006,EMP0024,Night,22:00,06:00,8,8,Completed,N
SH000515,20250109,2025-01-09,ST007,EMP0025,Early,05:30,13:30,8,8,Completed,N
SH000516,20250109,2025-01-09,ST007,EMP0004,Day,09:00,17:00,8,8,Completed,N
SH000517,20250109,2025-01-09,ST007,EMP0033,Late,14:30,22:30,8,8,Completed,N
SH000518,20250109,2025-01-09,ST008,EMP0049,Early,05:30,13:30,8,8,Completed,N
SH000519,20250109,2025-01-09,ST008,EMP0043,Day,09:00,17:00,8,8,Completed,N
SH000520,20250109,2025-01-09,ST008,EMP0022,Late,14:30,22:30,8,8,Completed,N
SH000521,20250109,2025-01-09,ST009,EMP0030,Early,05:30,13:30,8,8,Completed,N
SH000522,20250109,2025-01-09,ST009,EMP0021,Day,09:00,17:00,8,8,Completed,N
SH000523,20250109,2025-01-09,ST009,EMP0037,Late,14:30,22:30,8,8,Completed,N
SH000524,20250109,2025-01-09,ST010,EMP0019,Early,05:30,13:30,8,6.4,Partial,Y
SH000525,20250109,2025-01-09,ST010,EMP0061,Day,09:00,17:00,8,8,Completed,N
SH000526,20250109,2025-01-09,ST010,EMP0061,Day,09:00,17:00,8,8,Completed,N
SH000527,20250109,2025-01-09,ST010,EMP0027,Late,14:30,22:30,8,8,Completed,N
SH000528,20250109,2025-01-09,ST010,EMP0011,Late,14:30,22:30,8,8,Completed,N
SH000529,20250109,2025-01-09,ST010,EMP0057,Night,22:00,06:00,8,8,Completed,N
SH000530,20250109,2025-01-09,ST011,EMP0006,Early,05:30,13:30,8,8,Completed,N
SH000531,20250109,2025-01-09,ST011,EMP0045,Day,09:00,17:00,8,5,Partial,Y
SH000532,20250109,2025-01-09,ST011,EMP0045,Late,14:30,22:30,8,8,Completed,N
SH000533,20250109,2025-01-09,ST012,EMP0034,Early,05:30,13:30,8,8,Completed,N
SH000534,20250109,2025-01-09,ST012,EMP0007,Day,09:00,17:00,8,8,Completed,N
SH000535,20250109,2025-01-09,ST012,EMP0041,Late,14:30,22:30,8,8,Completed,N
SH000536,20250109,2025-01-09,ST013,EMP0034,Early,05:30,13:30,8,8,Completed,N
SH000537,20250109,2025-01-09,ST013,EMP0002,Day,09:00,17:00,8,8,Completed,N
SH000538,20250109,2025-01-09,ST013,EMP0050,Late,14:30,22:30,8,0,Cancelled,Y
SH000539,20250109,2025-01-09,ST013,EMP0016,Night,22:00,06:00,8,8,Completed,N
SH000540,20250109,2025-01-09,ST014,EMP0019,Early,05:30,13:30,8,8,Completed,N
SH000541,20250109,2025-01-09,ST014,EMP0038,Day,09:00,17:00,8,8,Completed,N
SH000542,20250109,2025-01-09,ST014,EMP0002,Late,14:30,22:30,8,8,Completed,N
SH000543,20250109,2025-01-09,ST015,EMP0053,Early,05:30,13:30,8,8,Completed,N
SH000544,20250109,2025-01-09,ST015,EMP0053,Day,09:00,17:00,8,0,No Show,Y
SH000545,20250109,2025-01-09,ST015,EMP0030,Late,14:30,22:30,8,5.4,Partial,Y
SH000546,20250109,2025-01-09,ST016,EMP0010,Early,05:30,13:30,8,8,Completed,N
SH000547,20250109,2025-01-09,ST016,EMP0011,Day,09:00,17:00,8,8,Completed,N
SH000548,20250109,2025-01-09,ST016,EMP0010,Late,14:30,22:30,8,8,Completed,N
SH000549,20250110,2025-01-10,ST001,EMP0028,Early,05:30,13:30,8,8,Completed,N
SH000550,20250110,2025-01-10,ST001,EMP0012,Day,09:00,17:00,8,8,Completed,N
SH000551,20250110,2025-01-10,ST001,EMP0062,Day,09:00,17:00,8,8,Completed,N
SH000552,20250110,2025-01-10,ST001,EMP0047,Late,14:30,22:30,8,8,Completed,N
SH000553,20250110,2025-01-10,ST001,EMP0047,Late,14:30,22:30,8,8,Completed,N
SH000554,20250110,2025-01-10,ST001,EMP0040,Night,22:00,06:00,8,8,Completed,N
SH000555,20250110,2025-01-10,ST002,EMP0039,Early,05:30,13:30,8,3.9,Partial,Y
SH000556,20250110,2025-01-10,ST002,EMP0036,Day,09:00,17:00,8,8,Completed,N
SH000557,20250110,2025-01-10,ST002,EMP0004,Day,09:00,17:00,8,8,Completed,N
SH000558,20250110,2025-01-10,ST002,EMP0039,Late,14:30,22:30,8,6.3,Partial,Y
SH000559,20250110,2025-01-10,ST002,EMP0048,Late,14:30,22:30,8,8,Completed,N
SH000560,20250110,2025-01-10,ST002,EMP0010,Night,22:00,06:00,8,8,Completed,N
SH000561,20250110,2025-01-10,ST003,EMP0058,Early,05:30,13:30,8,8,Completed,N
SH000562,20250110,2025-01-10,ST003,EMP0058,Day,09:00,17:00,8,8,Completed,N
SH000563,20250110,2025-01-10,ST003,EMP0006,Late,14:30,22:30,8,8,Completed,N
SH000564,20250110,2025-01-10,ST003,EMP0043,Night,22:00,06:00,8,8,Completed,N
SH000565,20250110,2025-01-10,ST004,EMP0060,Early,05:30,13:30,8,6.3,Partial,Y
SH000566,20250110,2025-01-10,ST004,EMP0020,Day,09:00,17:00,8,8,Completed,N
SH000567,20250110,2025-01-10,ST004,EMP0020,Late,14:30,22:30,8,0,Cancelled,Y
SH000568,20250110,2025-01-10,ST004,EMP0054,Night,22:00,06:00,8,8,Completed,N
SH000569,20250110,2025-01-10,ST005,EMP0015,Early,05:30,13:30,8,8,Completed,N
SH000570,20250110,2025-01-10,ST005,EMP0035,Day,09:00,17:00,8,8,Completed,N
SH000571,20250110,2025-01-10,ST005,EMP0062,Late,14:30,22:30,8,8,Completed,N
SH000572,20250110,2025-01-10,ST006,EMP0044,Early,05:30,13:30,8,8,Completed,N
SH000573,20250110,2025-01-10,ST006,EMP0016,Day,09:00,17:00,8,8,Completed,N
SH000574,20250110,2025-01-10,ST006,EMP0013,Late,14:30,22:30,8,8,Completed,N
SH000575,20250110,2025-01-10,ST006,EMP0064,Night,22:00,06:00,8,8,Completed,N
SH000576,20250110,2025-01-10,ST007,EMP0033,Early,05:30,13:30,8,8,Completed,N
SH000577,20250110,2025-01-10,ST007,EMP0025,Day,09:00,17:00,8,4.6,Partial,Y
SH000578,20250110,2025-01-10,ST007,EMP0025,Late,14:30,22:30,8,8,Completed,N
SH000579,20250110,2025-01-10,ST008,EMP0049,Early,05:30,13:30,8,3.1,Partial,Y
SH000580,20250110,2025-01-10,ST008,EMP0042,Day,09:00,17:00,8,8,Completed,N
SH000581,20250110,2025-01-10,ST008,EMP0022,Late,14:30,22:30,8,8,Completed,N
SH000582,20250110,2025-01-10,ST008,EMP0042,Night,22:00,06:00,8,8,Completed,N
SH000583,20250110,2025-01-10,ST009,EMP0051,Early,05:30,13:30,8,8,Completed,N
SH000584,20250110,2025-01-10,ST009,EMP0005,Day,09:00,17:00,8,8,Completed,N
SH000585,20250110,2025-01-10,ST009,EMP0003,Late,14:30,22:30,8,8,Completed,N
